PERM IS: 0, 1, 2, 3, 4, 5, 6,  with a distance/cost of 11582
PERM IS: 2, 0, 1, 6, 5, 3, 4,  with a distance/cost of 12665
PERM IS: 2, 0, 1, 6, 5, 4, 3,  with a distance/cost of 10260
PERM IS: 2, 0, 3, 1, 4, 5, 6,  with a distance/cost of 9639
PERM IS: 2, 0, 3, 1, 4, 6, 5,  with a distance/cost of 9943
PERM IS: 2, 0, 3, 1, 5, 4, 6,  with a distance/cost of 8390
PERM IS: 2, 0, 3, 1, 5, 6, 4,  with a distance/cost of 9129
PERM IS: 2, 0, 3, 1, 6, 4, 5,  with a distance/cost of 9841
PERM IS: 2, 0, 3, 1, 6, 5, 4,  with a distance/cost of 10276
PERM IS: 2, 0, 3, 4, 1, 5, 6,  with a distance/cost of 9506
PERM IS: 2, 0, 3, 4, 1, 6, 5,  with a distance/cost of 10957
PERM IS: 2, 0, 3, 4, 5, 1, 6,  with a distance/cost of 9404
PERM IS: 2, 0, 3, 4, 5, 6, 1,  with a distance/cost of 10536
PERM IS: 2, 0, 3, 4, 6, 1, 5,  with a distance/cost of 9708
PERM IS: 2, 0, 3, 4, 6, 5, 1,  with a distance/cost of 9389
PERM IS: 2, 0, 3, 5, 1, 4, 6,  with a distance/cost of 8779
PERM IS: 2, 0, 3, 5, 1, 6, 4,  with a distance/cost of 9416
PERM IS: 2, 0, 3, 5, 4, 1, 6,  with a distance/cost of 9926
PERM IS: 2, 0, 3, 5, 4, 6, 1,  with a distance/cost of 9809
PERM IS: 2, 0, 3, 5, 6, 1, 4,  with a distance/cost of 10665
PERM IS: 2, 0, 3, 5, 6, 4, 1,  with a distance/cost of 9911
PERM IS: 2, 0, 3, 6, 1, 4, 5,  with a distance/cost of 10206
PERM IS: 2, 0, 3, 6, 1, 5, 4,  with a distance/cost of 9392
PERM IS: 2, 0, 3, 6, 4, 1, 5,  with a distance/cost of 9059
PERM IS: 2, 0, 3, 6, 4, 5, 1,  with a distance/cost of 8638
PERM IS: 2, 0, 3, 6, 5, 1, 4,  with a distance/cost of 9494
PERM IS: 2, 0, 3, 6, 5, 4, 1,  with a distance/cost of 9887
PERM IS: 2, 0, 4, 1, 3, 5, 6,  with a distance/cost of 10987
PERM IS: 2, 0, 4, 1, 3, 6, 5,  with a distance/cost of 11267
PERM IS: 2, 0, 4, 1, 5, 3, 6,  with a distance/cost of 10103
PERM IS: 2, 0, 4, 1, 5, 6, 3,  with a distance/cost of 8437
PERM IS: 2, 0, 4, 1, 6, 3, 5,  with a distance/cost of 11554
PERM IS: 2, 0, 4, 1, 6, 5, 3,  with a distance/cost of 9608
PERM IS: 2, 0, 4, 3, 1, 5, 6,  with a distance/cost of 10465
PERM IS: 2, 0, 4, 3, 1, 6, 5,  with a distance/cost of 11916
PERM IS: 2, 0, 4, 3, 5, 1, 6,  with a distance/cost of 10752
PERM IS: 2, 0, 4, 3, 5, 6, 1,  with a distance/cost of 11884
PERM IS: 2, 0, 4, 3, 6, 1, 5,  with a distance/cost of 11032
PERM IS: 2, 0, 4, 3, 6, 5, 1,  with a distance/cost of 10713
PERM IS: 2, 0, 4, 5, 1, 3, 6,  with a distance/cost of 9714
PERM IS: 2, 0, 4, 5, 1, 6, 3,  with a distance/cost of 8335
PERM IS: 2, 0, 4, 5, 3, 1, 6,  with a distance/cost of 10885
PERM IS: 2, 0, 4, 5, 3, 6, 1,  with a distance/cost of 11133
PERM IS: 2, 0, 4, 5, 6, 1, 3,  with a distance/cost of 9219
PERM IS: 2, 0, 4, 5, 6, 3, 1,  with a distance/cost of 10846
PERM IS: 2, 0, 4, 6, 1, 3, 5,  with a distance/cost of 11189
PERM IS: 2, 0, 4, 6, 1, 5, 3,  with a distance/cost of 8359
PERM IS: 2, 0, 4, 6, 3, 1, 5,  with a distance/cost of 10018
PERM IS: 2, 0, 4, 6, 3, 5, 1,  with a distance/cost of 9986
PERM IS: 2, 0, 4, 6, 5, 1, 3,  with a distance/cost of 8072
PERM IS: 2, 0, 4, 6, 5, 3, 1,  with a distance/cost of 10870
PERM IS: 2, 0, 5, 1, 3, 4, 6,  with a distance/cost of 10540
PERM IS: 2, 0, 5, 1, 3, 6, 4,  with a distance/cost of 10528
PERM IS: 2, 0, 5, 1, 4, 3, 6,  with a distance/cost of 10905
PERM IS: 2, 0, 5, 1, 4, 6, 3,  with a distance/cost of 8512
PERM IS: 2, 0, 5, 1, 6, 3, 4,  with a distance/cost of 11542
PERM IS: 2, 0, 5, 1, 6, 4, 3,  with a distance/cost of 9161
PERM IS: 2, 0, 5, 3, 1, 4, 6,  with a distance/cost of 11062
PERM IS: 2, 0, 5, 3, 1, 6, 4,  with a distance/cost of 11699
PERM IS: 2, 0, 5, 3, 4, 1, 6,  with a distance/cost of 12076
PERM IS: 2, 0, 5, 3, 4, 6, 1,  with a distance/cost of 11959
PERM IS: 2, 0, 5, 3, 6, 1, 4,  with a distance/cost of 12064
PERM IS: 2, 0, 5, 3, 6, 4, 1,  with a distance/cost of 11310
PERM IS: 2, 0, 5, 4, 1, 3, 6,  with a distance/cost of 11038
PERM IS: 2, 0, 5, 4, 1, 6, 3,  with a distance/cost of 9659
PERM IS: 2, 0, 5, 4, 3, 1, 6,  with a distance/cost of 11687
PERM IS: 2, 0, 5, 4, 3, 6, 1,  with a distance/cost of 11935
PERM IS: 2, 0, 5, 4, 6, 1, 3,  with a distance/cost of 9294
PERM IS: 2, 0, 5, 4, 6, 3, 1,  with a distance/cost of 10921
PERM IS: 2, 0, 5, 6, 1, 3, 4,  with a distance/cost of 12426
PERM IS: 2, 0, 5, 6, 1, 4, 3,  with a distance/cost of 10410
PERM IS: 2, 0, 5, 6, 3, 1, 4,  with a distance/cost of 11777
PERM IS: 2, 0, 5, 6, 3, 4, 1,  with a distance/cost of 12037
PERM IS: 2, 0, 5, 6, 4, 1, 3,  with a distance/cost of 9396
PERM IS: 2, 0, 5, 6, 4, 3, 1,  with a distance/cost of 11672
PERM IS: 2, 0, 6, 1, 3, 4, 5,  with a distance/cost of 11255
PERM IS: 2, 0, 6, 1, 3, 5, 4,  with a distance/cost of 10963
PERM IS: 2, 0, 6, 1, 4, 3, 5,  with a distance/cost of 11644
PERM IS: 2, 0, 6, 1, 4, 5, 3,  with a distance/cost of 8947
PERM IS: 2, 0, 6, 1, 5, 3, 4,  with a distance/cost of 10830
PERM IS: 2, 0, 6, 1, 5, 4, 3,  with a distance/cost of 8425
PERM IS: 2, 0, 6, 3, 1, 4, 5,  with a distance/cost of 10606
PERM IS: 2, 0, 6, 3, 1, 5, 4,  with a distance/cost of 9792
PERM IS: 2, 0, 6, 3, 4, 1, 5,  with a distance/cost of 10473
PERM IS: 2, 0, 6, 3, 4, 5, 1,  with a distance/cost of 10052
PERM IS: 2, 0, 6, 3, 5, 1, 4,  with a distance/cost of 10181
PERM IS: 2, 0, 6, 3, 5, 4, 1,  with a distance/cost of 10574
PERM IS: 2, 0, 6, 4, 1, 3, 5,  with a distance/cost of 10630
PERM IS: 2, 0, 6, 4, 1, 5, 3,  with a distance/cost of 7800
PERM IS: 2, 0, 6, 4, 3, 1, 5,  with a distance/cost of 10108
PERM IS: 2, 0, 6, 4, 3, 5, 1,  with a distance/cost of 10076
PERM IS: 2, 0, 6, 4, 5, 1, 3,  with a distance/cost of 7411
PERM IS: 2, 0, 6, 4, 5, 3, 1,  with a distance/cost of 10209
PERM IS: 2, 0, 6, 5, 1, 3, 4,  with a distance/cost of 10543
PERM IS: 2, 0, 6, 5, 1, 4, 3,  with a distance/cost of 8527
PERM IS: 2, 0, 6, 5, 3, 1, 4,  with a distance/cost of 11065
PERM IS: 2, 0, 6, 5, 3, 4, 1,  with a distance/cost of 11325
PERM IS: 2, 0, 6, 5, 4, 1, 3,  with a distance/cost of 8660
PERM IS: 2, 0, 6, 5, 4, 3, 1,  with a distance/cost of 10936
PERM IS: 2, 1, 0, 3, 4, 5, 6,  with a distance/cost of 12561
PERM IS: 2, 1, 0, 3, 4, 6, 5,  with a distance/cost of 12865
PERM IS: 2, 1, 0, 3, 5, 4, 6,  with a distance/cost of 11834
PERM IS: 2, 1, 0, 3, 5, 6, 4,  with a distance/cost of 12573
PERM IS: 2, 1, 0, 3, 6, 4, 5,  with a distance/cost of 12114
PERM IS: 2, 1, 0, 3, 6, 5, 4,  with a distance/cost of 12549
PERM IS: 2, 1, 0, 4, 3, 5, 6,  with a distance/cost of 13909
PERM IS: 2, 1, 0, 4, 3, 6, 5,  with a distance/cost of 14189
PERM IS: 2, 1, 0, 4, 5, 3, 6,  with a distance/cost of 13158
PERM IS: 2, 1, 0, 4, 5, 6, 3,  with a distance/cost of 11492
PERM IS: 2, 1, 0, 4, 6, 3, 5,  with a distance/cost of 13462
PERM IS: 2, 1, 0, 4, 6, 5, 3,  with a distance/cost of 11516
PERM IS: 2, 1, 0, 5, 3, 4, 6,  with a distance/cost of 13984
PERM IS: 2, 1, 0, 5, 3, 6, 4,  with a distance/cost of 13972
PERM IS: 2, 1, 0, 5, 4, 3, 6,  with a distance/cost of 13960
PERM IS: 2, 1, 0, 5, 4, 6, 3,  with a distance/cost of 11567
PERM IS: 2, 1, 0, 5, 6, 3, 4,  with a distance/cost of 14699
PERM IS: 2, 1, 0, 5, 6, 4, 3,  with a distance/cost of 12318
PERM IS: 2, 1, 0, 6, 3, 4, 5,  with a distance/cost of 13528
PERM IS: 2, 1, 0, 6, 3, 5, 4,  with a distance/cost of 13236
PERM IS: 2, 1, 0, 6, 4, 3, 5,  with a distance/cost of 13552
PERM IS: 2, 1, 0, 6, 4, 5, 3,  with a distance/cost of 10855
PERM IS: 2, 1, 0, 6, 5, 3, 4,  with a distance/cost of 13987
PERM IS: 2, 1, 0, 6, 5, 4, 3,  with a distance/cost of 11582
PERM IS: 2, 1, 3, 0, 4, 5, 6,  with a distance/cost of 11520
PERM IS: 2, 1, 3, 0, 4, 6, 5,  with a distance/cost of 11824
PERM IS: 2, 1, 3, 0, 5, 4, 6,  with a distance/cost of 11595
PERM IS: 2, 1, 3, 0, 5, 6, 4,  with a distance/cost of 12334
PERM IS: 2, 1, 3, 0, 6, 4, 5,  with a distance/cost of 11163
PERM IS: 2, 1, 3, 0, 6, 5, 4,  with a distance/cost of 11598
PERM IS: 2, 1, 3, 4, 0, 5, 6,  with a distance/cost of 13670
PERM IS: 2, 1, 3, 4, 0, 6, 5,  with a distance/cost of 13238
PERM IS: 2, 1, 3, 4, 5, 0, 6,  with a distance/cost of 13009
PERM IS: 2, 1, 3, 4, 5, 6, 0,  with a distance/cost of 10936
PERM IS: 2, 1, 3, 4, 6, 0, 5,  with a distance/cost of 13313
PERM IS: 2, 1, 3, 4, 6, 5, 0,  with a distance/cost of 11672
PERM IS: 2, 1, 3, 5, 0, 4, 6,  with a distance/cost of 12943
PERM IS: 2, 1, 3, 5, 0, 6, 4,  with a distance/cost of 13021
PERM IS: 2, 1, 3, 5, 4, 0, 6,  with a distance/cost of 12207
PERM IS: 2, 1, 3, 5, 4, 6, 0,  with a distance/cost of 10209
PERM IS: 2, 1, 3, 5, 6, 0, 4,  with a distance/cost of 12946
PERM IS: 2, 1, 3, 5, 6, 4, 0,  with a distance/cost of 10870
PERM IS: 2, 1, 3, 6, 0, 4, 5,  with a distance/cost of 12487
PERM IS: 2, 1, 3, 6, 0, 5, 4,  with a distance/cost of 12997
PERM IS: 2, 1, 3, 6, 4, 0, 5,  with a distance/cost of 13223
PERM IS: 2, 1, 3, 6, 4, 5, 0,  with a distance/cost of 10921
PERM IS: 2, 1, 3, 6, 5, 0, 4,  with a distance/cost of 13658
PERM IS: 2, 1, 3, 6, 5, 4, 0,  with a distance/cost of 10846
PERM IS: 2, 1, 4, 0, 3, 5, 6,  with a distance/cost of 11909
PERM IS: 2, 1, 4, 0, 3, 6, 5,  with a distance/cost of 12189
PERM IS: 2, 1, 4, 0, 5, 3, 6,  with a distance/cost of 13308
PERM IS: 2, 1, 4, 0, 5, 6, 3,  with a distance/cost of 11642
PERM IS: 2, 1, 4, 0, 6, 3, 5,  with a distance/cost of 12876
PERM IS: 2, 1, 4, 0, 6, 5, 3,  with a distance/cost of 10930
PERM IS: 2, 1, 4, 3, 0, 5, 6,  with a distance/cost of 12711
PERM IS: 2, 1, 4, 3, 0, 6, 5,  with a distance/cost of 12279
PERM IS: 2, 1, 4, 3, 5, 0, 6,  with a distance/cost of 13398
PERM IS: 2, 1, 4, 3, 5, 6, 0,  with a distance/cost of 11325
PERM IS: 2, 1, 4, 3, 6, 0, 5,  with a distance/cost of 13678
PERM IS: 2, 1, 4, 3, 6, 5, 0,  with a distance/cost of 12037
PERM IS: 2, 1, 4, 5, 0, 3, 6,  with a distance/cost of 11960
PERM IS: 2, 1, 4, 5, 0, 6, 3,  with a distance/cost of 10981
PERM IS: 2, 1, 4, 5, 3, 0, 6,  with a distance/cost of 11248
PERM IS: 2, 1, 4, 5, 3, 6, 0,  with a distance/cost of 10574
PERM IS: 2, 1, 4, 5, 6, 0, 3,  with a distance/cost of 9582
PERM IS: 2, 1, 4, 5, 6, 3, 0,  with a distance/cost of 9887
PERM IS: 2, 1, 4, 6, 0, 3, 5,  with a distance/cost of 11552
PERM IS: 2, 1, 4, 6, 0, 5, 3,  with a distance/cost of 11005
PERM IS: 2, 1, 4, 6, 3, 0, 5,  with a distance/cost of 12264
PERM IS: 2, 1, 4, 6, 3, 5, 0,  with a distance/cost of 11310
PERM IS: 2, 1, 4, 6, 5, 0, 3,  with a distance/cost of 10318
PERM IS: 2, 1, 4, 6, 5, 3, 0,  with a distance/cost of 9911
PERM IS: 2, 1, 5, 0, 3, 4, 6,  with a distance/cost of 11462
PERM IS: 2, 1, 5, 0, 3, 6, 4,  with a distance/cost of 11450
PERM IS: 2, 1, 5, 0, 4, 3, 6,  with a distance/cost of 12786
PERM IS: 2, 1, 5, 0, 4, 6, 3,  with a distance/cost of 10393
PERM IS: 2, 1, 5, 0, 6, 3, 4,  with a distance/cost of 12864
PERM IS: 2, 1, 5, 0, 6, 4, 3,  with a distance/cost of 10483
PERM IS: 2, 1, 5, 3, 0, 4, 6,  with a distance/cost of 10660
PERM IS: 2, 1, 5, 3, 0, 6, 4,  with a distance/cost of 10738
PERM IS: 2, 1, 5, 3, 4, 0, 6,  with a distance/cost of 12074
PERM IS: 2, 1, 5, 3, 4, 6, 0,  with a distance/cost of 10076
PERM IS: 2, 1, 5, 3, 6, 0, 4,  with a distance/cost of 12062
PERM IS: 2, 1, 5, 3, 6, 4, 0,  with a distance/cost of 9986
PERM IS: 2, 1, 5, 4, 0, 3, 6,  with a distance/cost of 10636
PERM IS: 2, 1, 5, 4, 0, 6, 3,  with a distance/cost of 9657
PERM IS: 2, 1, 5, 4, 3, 0, 6,  with a distance/cost of 10726
PERM IS: 2, 1, 5, 4, 3, 6, 0,  with a distance/cost of 10052
PERM IS: 2, 1, 5, 4, 6, 0, 3,  with a distance/cost of 8333
PERM IS: 2, 1, 5, 4, 6, 3, 0,  with a distance/cost of 8638
PERM IS: 2, 1, 5, 6, 0, 3, 4,  with a distance/cost of 11465
PERM IS: 2, 1, 5, 6, 0, 4, 3,  with a distance/cost of 10408
PERM IS: 2, 1, 5, 6, 3, 0, 4,  with a distance/cost of 11375
PERM IS: 2, 1, 5, 6, 3, 4, 0,  with a distance/cost of 10713
PERM IS: 2, 1, 5, 6, 4, 0, 3,  with a distance/cost of 8994
PERM IS: 2, 1, 5, 6, 4, 3, 0,  with a distance/cost of 9389
PERM IS: 2, 1, 6, 0, 3, 4, 5,  with a distance/cost of 12177
PERM IS: 2, 1, 6, 0, 3, 5, 4,  with a distance/cost of 11885
PERM IS: 2, 1, 6, 0, 4, 3, 5,  with a distance/cost of 13525
PERM IS: 2, 1, 6, 0, 4, 5, 3,  with a distance/cost of 10828
PERM IS: 2, 1, 6, 0, 5, 3, 4,  with a distance/cost of 14035
PERM IS: 2, 1, 6, 0, 5, 4, 3,  with a distance/cost of 11630
PERM IS: 2, 1, 6, 3, 0, 4, 5,  with a distance/cost of 12087
PERM IS: 2, 1, 6, 3, 0, 5, 4,  with a distance/cost of 12597
PERM IS: 2, 1, 6, 3, 4, 0, 5,  with a distance/cost of 14237
PERM IS: 2, 1, 6, 3, 4, 5, 0,  with a distance/cost of 11935
PERM IS: 2, 1, 6, 3, 5, 0, 4,  with a distance/cost of 13945
PERM IS: 2, 1, 6, 3, 5, 4, 0,  with a distance/cost of 11133
PERM IS: 2, 1, 6, 4, 0, 3, 5,  with a distance/cost of 12111
PERM IS: 2, 1, 6, 4, 0, 5, 3,  with a distance/cost of 11564
PERM IS: 2, 1, 6, 4, 3, 0, 5,  with a distance/cost of 12913
PERM IS: 2, 1, 6, 4, 3, 5, 0,  with a distance/cost of 11959
PERM IS: 2, 1, 6, 4, 5, 0, 3,  with a distance/cost of 10216
PERM IS: 2, 1, 6, 4, 5, 3, 0,  with a distance/cost of 9809
PERM IS: 2, 1, 6, 5, 0, 3, 4,  with a distance/cost of 13348
PERM IS: 2, 1, 6, 5, 0, 4, 3,  with a distance/cost of 12291
PERM IS: 2, 1, 6, 5, 3, 0, 4,  with a distance/cost of 12546
PERM IS: 2, 1, 6, 5, 3, 4, 0,  with a distance/cost of 11884
PERM IS: 2, 1, 6, 5, 4, 0, 3,  with a distance/cost of 10141
PERM IS: 2, 1, 6, 5, 4, 3, 0,  with a distance/cost of 10536
PERM IS: 2, 3, 0, 1, 4, 5, 6,  with a distance/cost of 10285
PERM IS: 2, 3, 0, 1, 4, 6, 5,  with a distance/cost of 10589
PERM IS: 2, 3, 0, 1, 5, 4, 6,  with a distance/cost of 9036
PERM IS: 2, 3, 0, 1, 5, 6, 4,  with a distance/cost of 9775
PERM IS: 2, 3, 0, 1, 6, 4, 5,  with a distance/cost of 10487
PERM IS: 2, 3, 0, 1, 6, 5, 4,  with a distance/cost of 10922
PERM IS: 2, 3, 0, 4, 1, 5, 6,  with a distance/cost of 9111
PERM IS: 2, 3, 0, 4, 1, 6, 5,  with a distance/cost of 10562
PERM IS: 2, 3, 0, 4, 5, 1, 6,  with a distance/cost of 9009
PERM IS: 2, 3, 0, 4, 5, 6, 1,  with a distance/cost of 10141
PERM IS: 2, 3, 0, 4, 6, 1, 5,  with a distance/cost of 9313
PERM IS: 2, 3, 0, 4, 6, 5, 1,  with a distance/cost of 8994
PERM IS: 2, 3, 0, 5, 1, 4, 6,  with a distance/cost of 9186
PERM IS: 2, 3, 0, 5, 1, 6, 4,  with a distance/cost of 9823
PERM IS: 2, 3, 0, 5, 4, 1, 6,  with a distance/cost of 10333
PERM IS: 2, 3, 0, 5, 4, 6, 1,  with a distance/cost of 10216
PERM IS: 2, 3, 0, 5, 6, 1, 4,  with a distance/cost of 11072
PERM IS: 2, 3, 0, 5, 6, 4, 1,  with a distance/cost of 10318
PERM IS: 2, 3, 0, 6, 1, 4, 5,  with a distance/cost of 9901
PERM IS: 2, 3, 0, 6, 1, 5, 4,  with a distance/cost of 9087
PERM IS: 2, 3, 0, 6, 4, 1, 5,  with a distance/cost of 8754
PERM IS: 2, 3, 0, 6, 4, 5, 1,  with a distance/cost of 8333
PERM IS: 2, 3, 0, 6, 5, 1, 4,  with a distance/cost of 9189
PERM IS: 2, 3, 0, 6, 5, 4, 1,  with a distance/cost of 9582
PERM IS: 2, 3, 1, 0, 4, 5, 6,  with a distance/cost of 11244
PERM IS: 2, 3, 1, 0, 4, 6, 5,  with a distance/cost of 11548
PERM IS: 2, 3, 1, 0, 5, 4, 6,  with a distance/cost of 11319
PERM IS: 2, 3, 1, 0, 5, 6, 4,  with a distance/cost of 12058
PERM IS: 2, 3, 1, 0, 6, 4, 5,  with a distance/cost of 10887
PERM IS: 2, 3, 1, 0, 6, 5, 4,  with a distance/cost of 11322
PERM IS: 2, 3, 1, 4, 0, 5, 6,  with a distance/cost of 11394
PERM IS: 2, 3, 1, 4, 0, 6, 5,  with a distance/cost of 10962
PERM IS: 2, 3, 1, 4, 5, 0, 6,  with a distance/cost of 10733
PERM IS: 2, 3, 1, 4, 5, 6, 0,  with a distance/cost of 8660
PERM IS: 2, 3, 1, 4, 6, 0, 5,  with a distance/cost of 11037
PERM IS: 2, 3, 1, 4, 6, 5, 0,  with a distance/cost of 9396
PERM IS: 2, 3, 1, 5, 0, 4, 6,  with a distance/cost of 10145
PERM IS: 2, 3, 1, 5, 0, 6, 4,  with a distance/cost of 10223
PERM IS: 2, 3, 1, 5, 4, 0, 6,  with a distance/cost of 9409
PERM IS: 2, 3, 1, 5, 4, 6, 0,  with a distance/cost of 7411
PERM IS: 2, 3, 1, 5, 6, 0, 4,  with a distance/cost of 10148
PERM IS: 2, 3, 1, 5, 6, 4, 0,  with a distance/cost of 8072
PERM IS: 2, 3, 1, 6, 0, 4, 5,  with a distance/cost of 10860
PERM IS: 2, 3, 1, 6, 0, 5, 4,  with a distance/cost of 11370
PERM IS: 2, 3, 1, 6, 4, 0, 5,  with a distance/cost of 11596
PERM IS: 2, 3, 1, 6, 4, 5, 0,  with a distance/cost of 9294
PERM IS: 2, 3, 1, 6, 5, 0, 4,  with a distance/cost of 12031
PERM IS: 2, 3, 1, 6, 5, 4, 0,  with a distance/cost of 9219
PERM IS: 2, 3, 4, 0, 1, 5, 6,  with a distance/cost of 11111
PERM IS: 2, 3, 4, 0, 1, 6, 5,  with a distance/cost of 12562
PERM IS: 2, 3, 4, 0, 5, 1, 6,  with a distance/cost of 11159
PERM IS: 2, 3, 4, 0, 5, 6, 1,  with a distance/cost of 12291
PERM IS: 2, 3, 4, 0, 6, 1, 5,  with a distance/cost of 10727
PERM IS: 2, 3, 4, 0, 6, 5, 1,  with a distance/cost of 10408
PERM IS: 2, 3, 4, 1, 0, 5, 6,  with a distance/cost of 12435
PERM IS: 2, 3, 4, 1, 0, 6, 5,  with a distance/cost of 12003
PERM IS: 2, 3, 4, 1, 5, 0, 6,  with a distance/cost of 10600
PERM IS: 2, 3, 4, 1, 5, 6, 0,  with a distance/cost of 8527
PERM IS: 2, 3, 4, 1, 6, 0, 5,  with a distance/cost of 12051
PERM IS: 2, 3, 4, 1, 6, 5, 0,  with a distance/cost of 10410
PERM IS: 2, 3, 4, 5, 0, 1, 6,  with a distance/cost of 12333
PERM IS: 2, 3, 4, 5, 0, 6, 1,  with a distance/cost of 11630
PERM IS: 2, 3, 4, 5, 1, 0, 6,  with a distance/cost of 10450
PERM IS: 2, 3, 4, 5, 1, 6, 0,  with a distance/cost of 8425
PERM IS: 2, 3, 4, 5, 6, 0, 1,  with a distance/cost of 11582
PERM IS: 2, 3, 4, 5, 6, 1, 0,  with a distance/cost of 10260
PERM IS: 2, 3, 4, 6, 0, 1, 5,  with a distance/cost of 10754
PERM IS: 2, 3, 4, 6, 0, 5, 1,  with a distance/cost of 10483
PERM IS: 2, 3, 4, 6, 1, 0, 5,  with a distance/cost of 12637
PERM IS: 2, 3, 4, 6, 1, 5, 0,  with a distance/cost of 9161
PERM IS: 2, 3, 4, 6, 5, 0, 1,  with a distance/cost of 12318
PERM IS: 2, 3, 4, 6, 5, 1, 0,  with a distance/cost of 9113
PERM IS: 2, 3, 5, 0, 1, 4, 6,  with a distance/cost of 11708
PERM IS: 2, 3, 5, 0, 1, 6, 4,  with a distance/cost of 12345
PERM IS: 2, 3, 5, 0, 4, 1, 6,  with a distance/cost of 11681
PERM IS: 2, 3, 5, 0, 4, 6, 1,  with a distance/cost of 11564
PERM IS: 2, 3, 5, 0, 6, 1, 4,  with a distance/cost of 11759
PERM IS: 2, 3, 5, 0, 6, 4, 1,  with a distance/cost of 11005
PERM IS: 2, 3, 5, 1, 0, 4, 6,  with a distance/cost of 10384
PERM IS: 2, 3, 5, 1, 0, 6, 4,  with a distance/cost of 10462
PERM IS: 2, 3, 5, 1, 4, 0, 6,  with a distance/cost of 9798
PERM IS: 2, 3, 5, 1, 4, 6, 0,  with a distance/cost of 7800
PERM IS: 2, 3, 5, 1, 6, 0, 4,  with a distance/cost of 10435
PERM IS: 2, 3, 5, 1, 6, 4, 0,  with a distance/cost of 8359
PERM IS: 2, 3, 5, 4, 0, 1, 6,  with a distance/cost of 11531
PERM IS: 2, 3, 5, 4, 0, 6, 1,  with a distance/cost of 10828
PERM IS: 2, 3, 5, 4, 1, 0, 6,  with a distance/cost of 10972
PERM IS: 2, 3, 5, 4, 1, 6, 0,  with a distance/cost of 8947
PERM IS: 2, 3, 5, 4, 6, 0, 1,  with a distance/cost of 10855
PERM IS: 2, 3, 5, 4, 6, 1, 0,  with a distance/cost of 9533
PERM IS: 2, 3, 5, 6, 0, 1, 4,  with a distance/cost of 11711
PERM IS: 2, 3, 5, 6, 0, 4, 1,  with a distance/cost of 10930
PERM IS: 2, 3, 5, 6, 1, 0, 4,  with a distance/cost of 12270
PERM IS: 2, 3, 5, 6, 1, 4, 0,  with a distance/cost of 9608
PERM IS: 2, 3, 5, 6, 4, 0, 1,  with a distance/cost of 11516
PERM IS: 2, 3, 5, 6, 4, 1, 0,  with a distance/cost of 9635
PERM IS: 2, 3, 6, 0, 1, 4, 5,  with a distance/cost of 11252
PERM IS: 2, 3, 6, 0, 1, 5, 4,  with a distance/cost of 10438
PERM IS: 2, 3, 6, 0, 4, 1, 5,  with a distance/cost of 10078
PERM IS: 2, 3, 6, 0, 4, 5, 1,  with a distance/cost of 9657
PERM IS: 2, 3, 6, 0, 5, 1, 4,  with a distance/cost of 10588
PERM IS: 2, 3, 6, 0, 5, 4, 1,  with a distance/cost of 10981
PERM IS: 2, 3, 6, 1, 0, 4, 5,  with a distance/cost of 11811
PERM IS: 2, 3, 6, 1, 0, 5, 4,  with a distance/cost of 12321
PERM IS: 2, 3, 6, 1, 4, 0, 5,  with a distance/cost of 11961
PERM IS: 2, 3, 6, 1, 4, 5, 0,  with a distance/cost of 9659
PERM IS: 2, 3, 6, 1, 5, 0, 4,  with a distance/cost of 11147
PERM IS: 2, 3, 6, 1, 5, 4, 0,  with a distance/cost of 8335
PERM IS: 2, 3, 6, 4, 0, 1, 5,  with a distance/cost of 10664
PERM IS: 2, 3, 6, 4, 0, 5, 1,  with a distance/cost of 10393
PERM IS: 2, 3, 6, 4, 1, 0, 5,  with a distance/cost of 11988
PERM IS: 2, 3, 6, 4, 1, 5, 0,  with a distance/cost of 8512
PERM IS: 2, 3, 6, 4, 5, 0, 1,  with a distance/cost of 11567
PERM IS: 2, 3, 6, 4, 5, 1, 0,  with a distance/cost of 8362
PERM IS: 2, 3, 6, 5, 0, 1, 4,  with a distance/cost of 12423
PERM IS: 2, 3, 6, 5, 0, 4, 1,  with a distance/cost of 11642
PERM IS: 2, 3, 6, 5, 1, 0, 4,  with a distance/cost of 11099
PERM IS: 2, 3, 6, 5, 1, 4, 0,  with a distance/cost of 8437
PERM IS: 2, 3, 6, 5, 4, 0, 1,  with a distance/cost of 11492
PERM IS: 2, 3, 6, 5, 4, 1, 0,  with a distance/cost of 9611
PERM IS: 2, 4, 0, 1, 3, 5, 6,  with a distance/cost of 13649
PERM IS: 2, 4, 0, 1, 3, 6, 5,  with a distance/cost of 13929
PERM IS: 2, 4, 0, 1, 5, 3, 6,  with a distance/cost of 12765
PERM IS: 2, 4, 0, 1, 5, 6, 3,  with a distance/cost of 11099
PERM IS: 2, 4, 0, 1, 6, 3, 5,  with a distance/cost of 14216
PERM IS: 2, 4, 0, 1, 6, 5, 3,  with a distance/cost of 12270
PERM IS: 2, 4, 0, 3, 1, 5, 6,  with a distance/cost of 11127
PERM IS: 2, 4, 0, 3, 1, 6, 5,  with a distance/cost of 12578
PERM IS: 2, 4, 0, 3, 5, 1, 6,  with a distance/cost of 11414
PERM IS: 2, 4, 0, 3, 5, 6, 1,  with a distance/cost of 12546
PERM IS: 2, 4, 0, 3, 6, 1, 5,  with a distance/cost of 11694
